j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,27.675361037048177,-0.0
1,-0.5,False,-1.5,False,3,2,-12.157487650646281,0.19639797583652088
1,0.5,False,-0.5,False,4,3,-10.75602259037245,0.18847818202820765
1,0.5,False,-0.5,True,4,5,-43.22798651417966,-0.06690272714427897
1,-0.5,True,-1.5,False,5,2,20.314476273160935,-0.037786705166198295
1,0.5,True,-0.5,True,6,5,-2.720722238694597,-0.18847818202820726
1,0.5,True,-0.5,False,6,3,29.751241685112618,-0.06690272714427895
1,1.5,True,0.5,True,7,6,-3.3951378264852092,0.1977238353255144
1,1.5,True,0.5,False,7,4,37.11212644899986,0.03008795347259271
2,-1.5,False,-2.5,False,9,8,-13.950855919001224,0.19089347836491166
2,-0.5,False,-1.5,False,10,9,-11.304711706822506,-0.09410859965722194
2,-0.5,False,-1.5,True,10,13,-38.84341216733961,-0.031127653371807562
2,0.5,False,-0.5,False,11,10,-10.37539357526304,0.07030944088987631
2,0.5,False,-0.5,True,11,14,-47.046772620358105,-0.04311964297380482
2,1.5,False,0.5,False,12,11,-9.85355760306556,0.19642771454655183
2,1.5,False,0.5,True,12,15,-53.798978969619654,-0.03495321993630278
2,-1.5,True,-2.5,False,13,8,13.587844541515878,-0.06615139037357556
2,-0.5,True,-1.5,True,14,13,-2.1720331222445424,-0.19026487769916736
2,-0.5,True,-1.5,False,14,9,25.36666733827256,-0.03991196060443213
2,0.5,True,-0.5,True,15,14,-3.1013512538040118,-0.07030944088987603
2,0.5,True,-0.5,False,15,10,33.570027791291054,-0.04311964297380482
2,1.5,True,0.5,True,16,15,-3.623187226001484,0.08729907037823602
2,1.5,True,0.5,False,16,11,40.32223414055261,-0.013868860957061281
2,2.5,True,1.5,True,17,16,-3.969401560551759,0.19900609097450805
2,2.5,True,1.5,False,17,12,46.20639018306641,0.03482674669931315
3,-2.5,False,-3.5,False,19,18,-16.765389056406583,0.1684375641575034
3,-1.5,False,-2.5,False,20,19,-11.691080312611854,-0.1578950994302947
3,-1.5,False,-2.5,True,20,25,-36.33884704793968,-0.0078097667821881425
3,-0.5,False,-1.5,False,21,20,-10.558774068808564,-0.06979217933323864
3,-0.5,False,-1.5,True,21,26,-45.111956600293055,-0.028980593343461047
3,0.5,False,-0.5,False,22,21,-9.965968181090108,0.04116360063370719
3,0.5,False,-0.5,True,22,27,-52.159954021124676,-0.03561630168660999
3,1.5,False,0.5,False,23,22,-9.585241533435159,0.1409692904988116
3,1.5,False,0.5,True,23,28,-58.23441890658289,-0.032909538599576744
3,2.5,False,1.5,False,24,23,-9.314025792809517,0.18984891915228141
3,2.5,False,1.5,True,24,29,-63.65694140376051,-0.022885150760412185
3,-2.5,True,-3.5,False,25,18,7.8823776789212445,-0.0930904077643017
3,-1.5,True,-2.5,True,26,25,-1.785664516455192,-0.18305658953655643
3,-1.5,True,-2.5,False,26,19,22.862102218872636,-0.0275261585625237
3,-0.5,True,-1.5,True,27,26,-2.9179707602584877,-0.13334850945881957
3,-0.5,True,-1.5,False,27,20,31.635211771226,-0.04114045604601821
3,0.5,True,-0.5,True,28,27,-3.510776647976943,-0.041163600633707394
3,0.5,True,-0.5,False,28,21,38.68320919205762,-0.03561630168660997
3,1.5,True,0.5,True,29,28,-3.891503295631889,0.062084353519199664
3,1.5,True,0.5,False,29,22,44.757674077515844,-0.01937368418016619
3,2.5,True,1.5,True,30,29,-4.162719036257524,0.15057551990640877
3,2.5,True,1.5,False,30,23,50.180196574693475,0.0044642844396100044
3,3.5,True,2.5,True,31,30,-4.36861687249417,0.18936815998468443
3,3.5,True,2.5,False,31,24,55.12560549500882,0.03430360070097643
4,-3.5,False,-4.5,False,33,32,-20.96757257083838,0.14008578988336243
4,-2.5,False,-3.5,False,34,33,-11.707702286205429,-0.17448120653243965
4,-2.5,False,-3.5,True,34,41,-36.239836050396846,0.013018375162751774
4,-1.5,False,-2.5,False,35,34,-10.566247148441349,-0.13163379241608958
4,-1.5,False,-2.5,True,35,42,-45.037040655976575,-0.01379964694580857
4,-0.5,False,-1.5,False,36,35,-9.970448429358626,-0.05726757625018412
4,-0.5,False,-1.5,True,36,43,-52.096991404709506,-0.026056055375938424
4,0.5,False,-0.5,False,37,36,-9.588308383954903,0.027422558032921512
4,0.5,False,-0.5,True,37,44,-58.179003388955984,-0.030571692366950873
4,1.5,False,0.5,False,38,37,-9.316294006580314,0.10742714402324927
4,1.5,False,0.5,True,38,45,-63.60686095042415,-0.02978198057990502
4,2.5,False,1.5,False,39,38,-9.109893144353322,0.16688711119672764
4,2.5,False,1.5,True,39,46,-68.55630327229075,-0.02485787189124265
4,3.5,False,2.5,False,40,39,-8.946327686256666,0.1807714233840132
4,3.5,False,2.5,True,40,47,-73.13577927383368,-0.016330827856902205
4,-3.5,True,-4.5,False,41,32,3.564561193353036,-0.11590436882371558
4,-2.5,True,-3.5,True,42,41,-1.7690425428616194,-0.17733875774920607
4,-2.5,True,-3.5,False,42,33,22.7630912213298,-0.022618251957027116
4,-1.5,True,-2.5,True,43,42,-2.9104976806256957,-0.1562501000494984
4,-1.5,True,-2.5,False,43,34,31.56029582690953,-0.035293374619194205
4,-0.5,True,-1.5,True,44,43,-3.5062963997084253,-0.10034971976277922
4,-0.5,True,-1.5,False,44,35,38.620246575642454,-0.036328067768158404
4,0.5,True,-0.5,True,45,44,-3.8884364451121485,-0.02742255803292185
4,0.5,True,-0.5,False,45,36,44.70225855988893,-0.030571692366950894
4,1.5,True,0.5,True,46,45,-4.160450822486727,0.050219371588411825
4,1.5,True,0.5,False,46,37,50.130116121357105,-0.019968604171849934
4,2.5,True,1.5,True,47,46,-4.36685168471373,0.1211512905539733
4,2.5,True,1.5,False,47,38,55.07955844322369,-0.005544793748767193
4,3.5,True,2.5,True,48,47,-4.530417142810382,0.17170638801236274
4,3.5,True,2.5,False,48,39,59.65903444476663,0.012070737818835067
4,4.5,True,3.5,True,49,48,-4.664186754254322,0.17889830969010923
4,4.5,True,3.5,False,49,40,63.941175376768975,0.03245375216660142
5,-4.5,False,-5.5,False,51,50,-26.575097876416983,0.11251535636215029
5,-3.5,False,-4.5,False,52,51,-11.343792185690706,-0.17409970515130213
5,-3.5,False,-4.5,True,52,61,-38.57097656103933,0.02749160046194791
5,-2.5,False,-3.5,False,53,52,-10.394801051488507,-0.15975356388994244
5,-2.5,False,-3.5,True,53,62,-46.8328249691515,-0.0008044167751996842
5,-1.5,False,-2.5,False,54,53,-9.865679782991318,-0.11211438699663179
5,-1.5,False,-2.5,True,54,63,-53.61656097456427,-0.015516285768164587
5,-0.5,False,-1.5,False,55,54,-9.515831617753989,-0.049039955442966146
5,-0.5,False,-1.5,True,55,64,-59.52132754624254,-0.02334153864836024
5,0.5,False,-0.5,False,56,55,-9.262330221062001,0.01957814211471651
5,0.5,False,-0.5,True,56,65,-64.82274455599148,-0.026692071442200215
5,1.5,False,0.5,False,57,56,-9.06770126628222,0.08583168877783143
5,1.5,False,0.5,True,57,66,-69.67603121426865,-0.02673370725212805
5,2.5,False,1.5,False,58,57,-8.912168396796957,0.14164863091867744
5,2.5,False,1.5,True,58,67,-74.17915604828077,-0.024124534628333777
5,3.5,False,2.5,False,59,58,-8.784168342762143,0.17658687343200366
