j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,42.57747851853566,-0.0
1,-0.5,False,-1.5,False,3,2,-15.110670343397747,0.19861814590721527
1,0.5,False,-0.5,False,4,3,-14.322684269412509,0.19523638607993446
1,0.5,False,-0.5,True,4,5,-64.44100261544473,-0.043390708111838976
1,-0.5,True,-1.5,False,5,2,35.007648002634475,-0.023469812874840287
1,0.5,True,-0.5,True,6,5,-6.258317449185359,-0.19523638607993404
1,0.5,True,-0.5,False,6,3,43.860000896846856,-0.043390708111838976
1,1.5,True,0.5,True,7,6,-6.752853753511321,0.19897930408356793
1,1.5,True,0.5,False,7,4,51.429831412748044,0.02018010273559253
2,-1.5,False,-2.5,False,9,8,-16.041161296312303,0.19825054450944882
2,-0.5,False,-1.5,False,10,9,-14.816245527810086,-0.08697767444904571
2,-0.5,False,-1.5,True,10,13,-58.53554577967142,-0.02317944179164776
2,0.5,False,-0.5,False,11,10,-14.146366178963053,0.076977560575341
2,0.5,False,-0.5,True,11,14,-66.9171557678467,-0.029617161516680146
2,1.5,False,0.5,False,12,11,-13.707502258816533,0.19930236645943636
2,1.5,False,0.5,True,12,15,-74.1900224870284,-0.023975490020275998
2,-1.5,True,-2.5,False,13,8,27.67813895554903,-0.03889791938290823
2,-0.5,True,-1.5,True,14,13,-5.764756190787782,-0.1975301662157971
2,-0.5,True,-1.5,False,14,9,37.95454406107355,-0.02232663609840366
2,0.5,True,-0.5,True,15,14,-6.434635539634819,-0.07697756057534069
2,0.5,True,-0.5,False,15,10,46.33615404924882,-0.029617161516680136
2,1.5,True,0.5,True,16,15,-6.873499459781332,0.0848981686589421
2,1.5,True,0.5,False,16,11,53.60902076843054,-0.010728055712090631
2,2.5,True,1.5,True,17,16,-7.189772684005174,0.20048003284998256
2,2.5,True,1.5,False,17,12,60.126750343241895,0.02498165244899127
3,-2.5,False,-3.5,False,19,18,-17.26325019519502,0.18490676449702015
3,-1.5,False,-2.5,False,20,19,-15.279451939744183,-0.15247227110251388
3,-1.5,False,-2.5,True,20,25,-53.25915592166204,-0.012698845726161822
3,-0.5,False,-1.5,False,21,20,-14.384666417943192,-0.06145656383701841
3,-0.5,False,-1.5,True,21,26,-62.49472442533376,-0.022688104957963993
3,0.5,False,-0.5,False,22,21,-13.843278047140817,0.04780414641969567
3,0.5,False,-0.5,True,22,27,-70.29411903640211,-0.026033181673534543
3,1.5,False,0.5,False,23,22,-13.470166684779741,0.1448004284678327
3,1.5,False,0.5,True,23,28,-77.179013914307,-0.02374988828615913
3,2.5,False,1.5,False,24,23,-13.19285803275595,0.1910456177711512
3,2.5,False,1.5,True,24,29,-83.41348877782703,-0.016509405282763286
3,-2.5,True,-3.5,False,25,18,20.716453786722838,-0.053352839477206856
3,-1.5,True,-2.5,True,26,25,-5.149097914271472,-0.18904276278701593
3,-1.5,True,-2.5,False,26,19,32.830606067646386,-0.01063197814030983
3,-0.5,True,-1.5,True,27,26,-6.043883436072466,-0.14200207965100953
3,-0.5,True,-1.5,False,27,20,42.0661745713181,-0.026998800246241444
3,0.5,True,-0.5,True,28,27,-6.58527180687485,-0.047804146419695846
3,0.5,True,-0.5,False,28,21,49.865569182386444,-0.026033181673534543
3,1.5,True,0.5,True,29,28,-6.958383169235923,0.058521611187998125
3,1.5,True,0.5,False,29,22,56.750464060291335,-0.015138855011953833
